work_id,line_number,original_title
461050,923,"The Heritage of Hastur (Darkover, #18)"
18280032,924,Zoe's Tale
924656,925,Job: A Comedy of Justice
368245,926,The Many-Coloured Land
121534,927,Mythago Wood
98235,928,The Uplift War
21512368,929,The Tyrant's Law
21512438,930,Promise of Blood
20433742,931,
17901316,932,The King's Blood
14085268,933,
2886933,934,"The White Dragon (Pern: Dragonriders of Pern, #3)"
2467422,935,Dragonflight
1171182,936,Dragonsong
2971170,937,Dragonsinger
1104874,938,"Jack the Bodiless  (Galactic Milieu Trilogy, #1)"
1992017,939,To Ride Pegasus
2000164,940,Dragonquest
3310352,941,"Dragonsdawn (Pern: Dragonriders of Pern, #6)"
1892324,942,
2522719,943,The Ship Who Sang
1209966,944,Songs of Earth and Power
633221,945,"Sassinak (Planet Pirates, #1)"
92974,946,Get Off the Unicorn
555,947,The Renegades of Pern
1459848,948,The Stormcaller
21431964,949,Bloodfire quest
21806124,950,Engraved on the Eye
18468319,951,
14414235,952,Black Halo
14466531,953,Prince of Thorns
8498290,954,Touched by an Alien
14520797,955,Throne of the Crescent Moon
9213133,956,Tome of the Undergates
12361043,957,Antiphon
15964749,958,Control Point
16998382,959,The Hobbit
1882772,960,Rendezvous with Rama
3899092,961,Neverwhere Graphic Novel
249398,962,Stronghold
36068,963,The Madness Season
6277491,964,Smoke and Mirrors: Short Fiction and Illusions
1383900,965,Hyperion
3634570,966,Dune Messiah
6736509,967,"Empire (In Her Name: Redemption, #1)"
15486222,968,
14733361,969,
13626110,970,The Dragon's Path
13626131,971,Shadow's Lure
8543967,972,The Scarab Path
14936811,973,Eona: The Last Dragoneye
6624796,974,Canticle
6898891,975,Spellwright
3023237,976,Across the Face of the World
650760,977,The Dragon Knight
887432,978,The Darkness That Comes Before
1122077,979,The Black Cauldron
2242650,980,"To Green Angel Tower (Memory, Sorrow, and Thorn, #3)"
6589794,981,The Painted Man
110678,982,The Dragon and the George
33551,983,The Coming of Conan the Cimmerian (Conan the Cimmerian #1)
1504838,984,"The Dark Is Rising Sequence (The Dark Is Rising, #1-5)"
1298638,985,Dragon Prince
1383240,986,Nine Princes in Amber
390334,987,The Black Company
2046438,988,"The Riftwar Saga (The Riftwar Saga, #1-4)"
172962,989,"The Chronicles of Thomas Covenant, the Unbeliever"
4110990,990,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch"
2646042,991,Gardens of the Moon
948387,992,A Wrinkle in Time
8810,993,The Great Book of Amber
2623,994,The Chronicles of Prydain Boxed Set
194190,995,The Colour of Magic
1530651,996,The Dark Is Rising
3921305,997,Jonathan Strange & Mr Norrell
15983,998,Magician
113603,999,A Wizard of Earthsea
993717,1000,Bright of the Sky
55570,1001,"The Faded Sun Trilogy (The Faded Sun, #1-3)"
1122886,1002,Crystal Rain
1570074,1003,City of Golden Shadow
1796026,1004,"I, Robot"
1140206,1005,The Once and Future King
3462456,1006,The Lord of the Rings
2113193,1007,A Great and Terrible Beauty
4998084,1008,Finnikin of the Rock
13155782,1009,Thick as Thieves
26322524,1010,Heartless
27437157,1011,The Crooked Sixpence
43145978,1012,How to Hang a Witch
2271292,1013,Child of the Prophecy
2801045,1014,Son of the Shadows
1897725,1015,Daughter of the Forest
6461540,1016,Heart's Blood
17962903,1017,The Coldest Girl in Coldtown
40154097,1018,Anyone But Ivy Pocket
34860,1019,The Ice Dragon
25129083,1020,The Copper Gauntlet
47978235,1021,The Girl of Ink and Stars
41683308,1022,Shadowshaper
43194799,1023,The Lie Tree
42216233,1024,The Fate of the Tearling
16435765,1025,Angelfall
40901894,1026,The Heart of Betrayal
41876730,1027,Uprooted
28147220,1028,The Witch's Boy
42811477,1029,
19205879,1030,The Iron Trial
41958002,1031,Rata
25479041,1032,Odinsbarn
42216232,1033,The Invasion of the Tearling
39113604,1034,An Ember in the Ashes
14836642,1035,Mortal Heart
40214184,1036,The Darkest Part of the Forest
14836636,1037,"Dark Triumph (His Fair Assassin, #2)"
43346673,1038,Carry On
21525150,1039,Untold
42868298,1040,Nidstangen
41928590,1041,Fairest
15781826,1042,Unspoken
14452295,1043,Grave Mercy
24170141,1044,"Blue Lily, Lily Blue"
24170172,1045,The Raven King
42748019,1046,Maresi: Kronikor fran Roda klostret
19125429,1047,The Screaming Staircase
7201708,1048,Blood Magic
15750616,1049,Midwinterblood
18367508,1050,The Twistrose Key
19695489,1051,Nyckeln
21573737,1052,
17844849,1053,Small Change for Stuart
860408,1054,Gregor and the Prophecy of Bane
524491,1055,Gregor the Overlander
6719799,1056,A Conspiracy of Kings
847545,1057,The King of Attolia
1124161,1058,The Queen of Attolia
1358831,1059,Silver on the Tree
960,1060,Skellig
2887072,1061,The Grey King
1258632,1062,Greenwitch
742,1063,"Over Sea, Under Stone"
19105351,1064,Star Cursed
15706987,1065,Born Wicked
14349842,1066,The Mostly True Story of Jack
24627863,1067,"Berattelser fran Engelsfors (Engelsfors, #2.5)"
17832168,1068,
21598446,1069,The Dream Thieves
3163205,1070,My Swordhand is Singing
21838951,1071,Jagannath
1069505,1072,The Thief
15929926,1073,Cirkeln
726205,1074,His Majesty's Dragon
2828796,1075,Hanteringen av ododa
928338,1076,Lat den ratte komma in
1357544,1077,Grass for His Pillow
161332,1078,Across the Nightingale Floor
17975526,1079,Pojkarna
21122000,1080,Ferragost
2968997,1081,Pretty Monsters: Stories
10965443,1082,Dreamless
10862992,1083,Starcrossed
15064476,1084,Quintana of Charyn
15064442,1085,Froi of the Exiles
18933452,1086,Eld
12905469,1087,Wildwood
6610807,1088,
6558709,1089,Betrayals
3085581,1090,Stargazer
6450517,1091,The Van Alen Legacy
52381996,1092,
53511611,1093,
42391248,1094,
54929134,1095,
50556798,1096,
54007606,1097,
50387658,1098,
49576368,1099,
47808361,1100,
47452427,1101,"Lead Heart (Seraph Black, #3)"
47452419,1102,"Watercolour Smile (Seraph Black, #2)"
21417891,1103,
53570440,1104,
4506073,1105,Tri Mates
3709597,1106,"Enforcer (Cascadia Wolves, #1)"
45089356,1107,
25430016,1108,
21355867,1109,Ashes
21355843,1110,Kindred
53306152,1111,
53076110,1112,Daring Fate
1214837,1113,"Lover Awakened (Black Dagger Brotherhood, #3)"
1593685,1114,"Lover Eternal (Black Dagger Brotherhood, #2)"
17371693,1115,Wildest Dreams
25644053,1116,
52220010,1117,Silver Flame
50468605,1118,Midnight Star
47249422,1119,
45103817,1120,
49976686,1121,Vampire Girl
17397393,1122,"Five (Elemental Enmity, #1)"
18444693,1123,Demons at Deadnight
47757139,1124,
48656567,1125,
25976908,1126,
41801816,1127,
39917133,1128,Beyond
46567862,1129,"Charcoal Tears (Seraph Black, #1)"
50667289,1130,
45595485,1131,
21999565,1132,Priceless
17823864,1133,
16633993,1134,Coexist
47861650,1135,
45140513,1136,
16131032,1137,
23963233,1138,
46870209,1139,
26211204,1140,
42869907,1141,
48057879,1142,
44233270,1143,Recurve
15349923,1144,Touch of Power
24995397,1145,Werewolf Dreams
47870169,1146,
47783401,1147,
47371847,1148,
43474549,1149,Matefinder
6663338,1150,Wolf Signs
19699752,1151,Siege and Storm
25507980,1152,
21601546,1153,
18856565,1154,
23694148,1155,The Sharpest Blade
24570280,1156,The Shattered Dark
6838626,1157,"The Iron King (The Iron Fey, #1)"
41205876,1158,
41130560,1159,
40360787,1160,
40761778,1161,
40209779,1162,
40209774,1163,
43903656,1164,Where One Goes
46103712,1165,
45881424,1166,
45668696,1167,
45005781,1168,
43128176,1169,
42901287,1170,
25253673,1171,
45424767,1172,
43939580,1173,
43299945,1174,
42437617,1175,
26225297,1176,"Damaged (The Rebirth Series, #1)"
43878351,1177,
40223850,1178,
30185268,1179,
18181646,1180,
17215120,1181,Chasing Paradise
42380129,1182,Justice Calling
19170572,1183,
43894216,1184,
45352020,1185,
43070662,1186,
43070654,1187,
41522354,1188,
41522352,1189,
40337521,1190,On a Razor's Edge
27203021,1191,
27202971,1192,Into the Darkness
6967609,1193,Mistwood
15238300,1194,Carrier of the Mark
45429389,1195,"Moonbreeze (The Dragonian, #4)"
45377424,1196,"Poison (The Dragonian, #3.5)"
33633091,1197,
26217041,1198,
25419642,1199,
40067814,1200,"Frostbite (The Dragonian, #3)"
40067808,1201,"Thunderlight (The Dragonian, #2)"
42220904,1202,"Venom (The Dragonian, #1.5)"
25272262,1203,Wicked Wind
16392633,1204,"Dire Needs (Eternal Wolf Clan, #1)"
16020052,1205,Alpha Instinct
23965232,1206,"The Alpha's Choice (The Wolvers, #2)"
21512193,1207,
43133641,1208,City In Embers
19059734,1209,Dark Currents
19082299,1210,
28342727,1211,Pure Blooded
26428718,1212,Red Blooded
24064573,1213,Cold Blooded
19183289,1214,Hot Blooded
21910727,1215,Clean Sweep
16778374,1216,Full Blooded
41392349,1217,Etched in Bone
41392342,1218,Marked in Flesh
40771712,1219,Vision in Silver
24495476,1220,Murder of Crows
21378102,1221,Written in Red
19221639,1222,Charity Moon (Charity Series) (Volume 1)
41195057,1223,
27141732,1224,
21859786,1225,
19152505,1226,Blood Moon
18517630,1227,Howl
25798185,1228,"Firebolt (The Dragonian, #1)"
15000428,1229,
26151444,1230,Everlasting
42908041,1231,Winter Wolf
43144903,1232,
43239885,1233,
42858211,1234,
42391983,1235,
41621988,1236,
42902347,1237,
42465462,1238,Wicked
18298461,1239,
24945461,1240,Gone with the Wolf
15955708,1241,Frost Burned
19238231,1242,Blood Lust Rising
21858126,1243,
779381,1244,Stray
23678768,1245,
21497162,1246,
42712404,1247,
42503595,1248,
6640393,1249,Claimed by the Wolf
26564597,1250,Avoiding Alpha (Alpha Girl 2)
41125602,1251,
25690152,1252,Becoming Alpha
21879550,1253,Fighter (Outsider Series)
19235528,1254,Insider (Outsider Series)
19137513,1255,Outsider (Outsider Series)
25982437,1256,
24993162,1257,
21732169,1258,
26971058,1259,
42269409,1260,
17778820,1261,
16768451,1262,
18996747,1263,Talented
27680174,1264,
25988113,1265,Starstruck
25527522,1266,
25656749,1267,
25212129,1268,
2780228,1269,Hotter After Midnight
24660932,1270,Blood Roses
34080634,1271,Consequence
21759169,1272,Dinner With a Vampire
21460274,1273,
24664105,1274,"Wolf Protector (Federal Paranormal Unit, #1)"
25390185,1275,
26658014,1276,
16270751,1277,
24163254,1278,
26036517,1279,Loving Her
25633711,1280,Keeping Her
22002447,1281,Blood Shadows
25127069,1282,"Fighting Destiny (The Fae Chronicles, #1)"
6612176,1283,"Steel Beauty (Halle Pumas, #4)"
6654275,1284,"Cat Of A Different Color (Halle Pumas, #3)"
5037441,1285,"Sweet Dreams (Halle Pumas, #2)"
5037440,1286,"The Wallflower (Halle Pumas,#1)"
24991570,1287,"Carnal Secrets (The Phoenix Pack, #3)"
18837721,1288,Here Be Sexist Vampires
21972361,1289,Wicked Cravings
16262419,1290,
17490994,1291,Katie's Hope
16418867,1292,Katie's Hellion
15759201,1293,
21473707,1294,
19171414,1295,Kindred
25033218,1296,Zoey Rogue
23575716,1297,
18194716,1298,"Fury of Fire (Dragonfury, #1)"
15057198,1299,
19083644,1300,Feral Sins
14524822,1301,Blood Law
19149865,1302,
21474681,1303,
21957579,1304,Dark Light
18624415,1305,The Mayfair Moon
26517464,1306,Shattered Promises
19212528,1307,
18847803,1308,First Bitten
16680623,1309,Significance
21378937,1310,
9937782,1311,
6252957,1312,Circle of Desire
19233011,1313,
17131309,1314,
19079965,1315,
18486007,1316,
15677347,1317,The Shadow Reader
17049638,1318,
10974973,1319,River Marked
6527865,1320,Silver Borne
3159812,1321,Bone Crossed
2577848,1322,Blood Bound
1178926,1323,Iron Kissed
15624375,1324,
18080558,1325,Inescapable
18028259,1326,
16908743,1327,Prince of Wolves
18206357,1328,
17673833,1329,
17839042,1330,Defiance
17055200,1331,Accordance
17344100,1332,Darkness devours
19009740,1333,
14863877,1334,Of Light and Darkness
6862266,1335,Mercy Burns
15303788,1336,
14263831,1337,
1762186,1338,Destiny Kills
13402207,1339,The Demon Trapper's Daughter
78812,1340,Tempting Danger
2362332,1341,Cry Wolf
2960529,1342,Breaking Dawn
2675454,1343,Eclipse
3203964,1344,"New Moon (Twilight, #2)"
14522678,1345,
18313046,1346,Vex
16788283,1347,Burn
16294859,1348,Tremble
15858896,1349,Ethereal
352039,1350,The Riddles of Epsilon
16713914,1351,
15324210,1352,Kiss of Frost
14324610,1353,Touch of Frost
69530,1354,Moon Called
431600,1355,Goddess of the Night (Daughters of the Moon #1)
3652511,1356,Twilight: The Complete Illustrated Movie Companion
7228948,1357,Moon Sworn
6252958,1358,Bound to Shadows
3910216,1359,Deadly Desire
2077401,1360,The Darkest Kiss
183059,1361,Embraced by Darkness
71640,1362,Dangerous Games
71641,1363,Tempting Evil
942019,1364,Kissing Sin
907142,1365,Full Moon Rising
857698,1366,Blue Bloods
201806,1367,The Nine Lives of Chloe King
13694350,1368,
16586899,1369,"The Nine Lives of Chloe King : The Fallen, The Stolen, The Chosen"
6613427,1370,Thirst No. 2
12935586,1371,Balefire
17371900,1372,
13350867,1373,
296240,1374,Wicked Lovely
30573,1375,Marked
3700340,1376,Fade
7204808,1377,Misguided Angel
13478796,1378,Defiance
8124623,1379,Glimmerglass
10823062,1380,"Firelight (Firelight, #1)"
7391743,1381,Nevermore
7461960,1382,The Haunted
7008092,1383,Spells
6517530,1384,Radiant Shadows
45652178,1385,Kudottujen kujien kaupunki
21575660,1386,Das Labyrinth der Traumenden Bucher
1476156,1387,Ship of Magic
17112812,1388,The Land of Decoration
2977991,1389,A Place Called Here
1214913,1390,Vellum
4767909,1391,The City & The City
1704675,1392,Die Stadt der Traumenden Bucher
6571827,1393,A Storm of Swords: Part 2 Blood and Gold
17243368,1394,A Storm of Swords: Part 1 Steel and Snow
2902890,1395,Tehanu
964597,1396,The Earthsea Trilogy
123918,1397,Les Fourmis
785046,1398,Molly Moon's Hypnotic Time Travel Adventure (Molly Moon)
1112418,1399,Vingt Mille Lieues Sous les Mers
106673,1400,Crystal Gorge
2402163,1401,Harry Potter and the Prisoner of Azkaban
1185086,1402,Lords and Ladies
909062,1403,The Valley of Secrets
2769,1404,Archer's Goon
429198,1405,Drachenreiter
368540,1406,Barry Trotter and the Unauthorized Parody
1796454,1407,Reaper Man
1482383,1408,"Rumo & Die Wunder im Dunkeln (Zamonien, #3)"
1096870,1409,The Treasured One
929672,1410,Witches Abroad
1494222,1411,Wyrd Sisters
2025563,1412,The Elder Gods
1141935,1413,The Artemis Fowl Files
1473664,1414,Molly Moon Stops the World
1333018,1415,The Eternity Code
508999,1416,The Arctic Incident
1982773,1417,Molly Moon's Incredible Book of Hypnotism
1334778,1418,Artemis Fowl
42089224,1419,
1019195,1420,Ensel und Krete: Ein Marchen aus Zamonien
55548884,1421,Alice in Wonderland
968051,1422,Polgara the Sorceress
1482372,1423,Die 131/2 Leben des Kapt'n Blaubar
938087,1424,Belgarath the Sorcerer
418854,1425,The Seeress of Kell
968049,1426,Sorceress of Darshiva
2987777,1427,Demon Lord of Karanda
1458832,1428,King of the Murgos
418832,1429,Guardians of the West
2102043,1430,Regina's Song
2960451,1431,"Shards of a Broken Crown (The Serpentwar Saga, #4)"
938064,1432,Enchanters' End Game
1808841,1433,Castle of Wizardry
938086,1434,Magician's Gambit
44016,1435,Queen of Sorcery
2558293,1436,Pawn of Prophecy
2389441,1437,
58217,1438,Dance Upon the Air
353509,1439,"The Monster's Ring (Magic Shop, #1)"
1232488,1440,Kitty and the Midnight Hour
46022931,1441,Grimms Marchen
20394260,1442,
39288904,1443,
25084223,1444,
1154929,1445,The Creature in the Case
3341361,1446,"A Caress of Twilight (Merry Gentry, #2)"
3341459,1447,"A Kiss of Shadows (Merry Gentry, #1)"
3341458,1448,"Seduced by Moonlighty (Merry Gentry, #3)"
3341382,1449,"A Stroke of Midnight (Merry Gentry, #4)"
4198,1450,Mistral's Kiss
3341405,1451,A Lick of Frost
7382823,1452,Bullet
12934445,1453,Pale Demon
2956823,1454,"Blood Noir (Anita Blake, Vampire Hunter, #16)"
2823886,1455,Swallowing Darkness
13811777,1456,Hit List
15507485,1457,A Perfect Blood
19930890,1458,The Sacred Veil
21739817,1459,Affliction
21417122,1460,A Shiver of Light
18634320,1461,UnEnchanted
23905509,1462,The Undead Pool
43149369,1463,
40431461,1464,Dead Ice
6125574,1465,Clariel: The Lost Abhorsen
24172413,1466,The Last Unicorn
51310121,1467,
47818846,1468,Crimson Death
42858213,1469,Goldenhand
18054826,1470,
89369,1471,The Hobbit and The Lord of the Rings
271287,1472,Fear the Fantastic
271299,1473,Gateway to the Gods
271265,1474,Brave the Betrayal
2239307,1475,Inside the Illusion
2239316,1476,Understand the Unknown
895780,1477,The Silver Kiss
271264,1478,Enter the Enchanted
271309,1479,Land of Loss
271307,1480,Search for Senna
2239312,1481,Mystify the Magician
271266,1482,Entertain the End
19112594,1483,Witch World
8028597,1484,
891434,1485,Alosha
1499371,1486,Sati
133009,1487,"Creatures of Forever (The Last Vampire, #6)"
1546538,1488,"The Red Dice (The Last Vampire, #3)"
132985,1489,Evil Thirst
2261601,1490,"Phantom (The Last Vampire, #4)"
13294276,1491,The Vampire Diaries. Stefan's Diaries: The Craving
18343086,1492,
757764,1493,The Last Vampire
10682093,1494,The Eternal Dawn
6113733,1495,Thirst No. 1
81165,1496,Black Blood
14649399,1497,The Shadow of Death
16187316,1498,
13320256,1499,Bloodlust
863,1500,The Abhorsen Trilogy Box Set
21457570,1501,"Harry Potter Collection (Harry Potter, #1-6)"
3187048,1502,"The Twilight Collection (Twilight, #1-3)"
6440505,1503,The Twilight Saga
9115558,1504,Eclipse: The Official Illustrated Movie Companion
3328799,1505,The Host
4197,1506,"The Killing Dance (Anita Blake, Vampire Hunter, #6)"
2534676,1507,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)"
1136422,1508,"Blue Moon (Anita Blake, Vampire Hunter, #8)"
2477403,1509,"Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)"
2644676,1510,"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)"
1098613,1511,Bloody Bones
1183561,1512,The Lunatic Cafe
477836,1513,For a Few Demons More
30640,1514,Dead Witch Walking
1782584,1515,The Phantom Tollbooth
1479280,1516,Wicked: The Life and Times of the Wicked Witch of the West
902304,1517,The Last Unicorn
2067752,1518,Lirael
2339177,1519,Abhorsen
432538,1520,The Phoenix on the Sword
45777900,1521,Red Sister
21905325,1522,The Core
2498881,1523,A Song for Arbonne
21451403,1524,River of Stars
3221410,1525,Perdido Street Station
955081,1526,The Lions of Al-Rassan
26984941,1527,Morning Star
26984955,1528,Golden Son
21580644,1529,Red Rising
24657657,1530,Age of Myth
45956909,1531,Sharp Ends
